
1;gaspar_paul;admin;2024-11-07 07-11-42;Authentification;Réussite;Utilisateur;127.0.0.1;inconue;Nouvelle session initialisée;EOF;
1;gaspar paul;admin;2024-11-07 07-11-47;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-09;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-26;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-33;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-35;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-15;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-21;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-26;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-06;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-10;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-12;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-17;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-33;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-23;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-27;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-29;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-21;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-36;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-42;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-47;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-49;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-16;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-19;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-25;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-31;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-28;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-34;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-35;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-42;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-02;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-06;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-08;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-20;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-47;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-52;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-54;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-46;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-49;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-53;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-55;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-07;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 07-11-17;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 07-11-26;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 07-11-27;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-26;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-36;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-39;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-49;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-10;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-16;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-17;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-30;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-13;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-47;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-55;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-56;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-11;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-08;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-13;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-15;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-21;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-43;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-49;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-50;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-14;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-19;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-20;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-38;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-42;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-45;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-11;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-39;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-44;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-46;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-07;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-12;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-16;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-18;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-50;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-54;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-55;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-08;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-12;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-14;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-26;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-33;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-34;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 08-11-54;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 08-11-06;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 08-11-07;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-43;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-51;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-53;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-15;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-36;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-38;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-14;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-27;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-28;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-30;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-30;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-44;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-46;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-08;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-27;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-29;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-55;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-00;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-02;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-27;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-33;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-34;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-36;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-24;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-43;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-45;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-11;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-16;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-18;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-41;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-48;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-50;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-15;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-21;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-22;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-05;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-11;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-16;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-41;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-50;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-52;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-19;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-28;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-56;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-01;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-03;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-30;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-05;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-07;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 09-11-32;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 09-11-40;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 09-11-43;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 10-11-28;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 10-11-34;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 10-11-38;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
1;gaspar paul;admin;2024-11-07 10-11-46;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2024 / 2025,2024-09-29,2025-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-11-07 10-11-54;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-11-07 10-11-00;insertion;Echec;Trimestre;127.0.0.1;inconue;Echec de validation ;EOF;
