
1;gaspar_paul;admin;2024-09-03 13-09-49;Authentification;Réussite;Utilisateur;127.0.0.1;inconue;Nouvelle session initialisée;EOF;
1;gaspar paul;admin;2024-09-03 13-09-52;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 13-09-17;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 14-09-30;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 14-09-06;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 14-09-56;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 14-09-37;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 14-09-36;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 14-09-29;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 14-09-52;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 14-09-05;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-03 14-09-17;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-03 14-09-26;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 14-09-15;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 14-09-32;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-03 14-09-43;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-03 14-09-40;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 14-09-57;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-03 15-09-41;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 15-09-11;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-03 15-09-05;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 15-09-59;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-03 15-09-17;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 15-09-33;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-03 15-09-22;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 15-09-33;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-03 15-09-17;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 15-09-33;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-03 15-09-59;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 15-09-10;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-03 16-09-07;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-03 16-09-21;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
