
1;gaspar_paul;admin;2024-09-20 05-09-07;Authentification;Réussite;Utilisateur;127.0.0.1;inconue;Nouvelle session initialisée;EOF;
1;gaspar paul;admin;2024-09-20 05-09-12;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-25;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-11;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-12;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-18;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-49;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-53;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-04;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-40;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-48;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-20 05-09-33;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-47;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-20 05-09-16;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-24;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-20 05-09-45;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-50;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
1;gaspar paul;admin;2024-09-20 05-09-33;Année active;Reussite;Année;127.0.0.1;inconue;Année Scolaire 2023 / 2024,2023-09-29,2024-07-02,0,actif,2023-09-29 14:09:44,2023-09-29 14:09:44;EOF;
1;gaspar paul;admin;2024-09-20 05-09-37;Selection;Echec;Classe;127.0.0.1;inconue;Opération reussir;EOF;
